taxon_id,created_at,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
955517,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
955592,43,43,43,0,43,43,43,43,0,43,0,0,43,0,0,43,0,0,0,0,43,0,43,0,0,0,0
955949,88,79,88,88,88,88,88,88,0,88,0,0,88,0,0,88,0,0,0,0,88,0,88,0,0,0,0
955951,2,0,2,0,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0
956104,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
956111,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
956694,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
956876,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
957902,18,18,18,0,18,18,18,18,0,18,0,0,18,0,0,18,18,0,18,0,18,0,0,0,0,0,0
957936,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,0,0,2,0,2,0,0,0,0
958452,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
958453,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
958606,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
959236,6,6,6,0,6,6,6,6,0,6,0,0,6,0,0,6,0,0,0,0,6,0,0,0,0,0,0
959237,22,20,22,22,22,22,22,22,0,22,0,0,22,0,0,22,0,0,0,0,22,0,22,0,0,0,0
959315,12,11,12,12,12,12,12,12,0,12,0,0,12,0,0,12,0,0,0,0,12,0,12,0,0,0,0
959326,9,8,9,9,9,9,9,9,0,9,0,0,9,0,0,9,0,0,0,0,9,0,9,0,0,0,0
959347,8,8,8,8,8,8,8,8,0,8,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,0
959359,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
959366,3,3,3,3,3,3,3,3,0,3,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0
960510,28,27,28,28,28,28,28,28,0,28,28,0,28,0,0,28,0,0,0,0,28,0,28,0,0,0,0
960601,3,3,3,0,3,3,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0
960605,2,2,2,0,2,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
960968,2,2,2,0,2,2,2,2,0,2,0,0,2,0,0,2,2,0,2,0,2,0,0,0,0,0,0
961811,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
962133,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
962285,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
962591,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
963490,32,31,32,32,32,32,32,32,0,32,32,0,32,0,32,32,32,0,32,32,32,0,32,0,0,0,0
963906,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
964622,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
964904,2,2,2,0,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0
964908,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
964919,4,4,4,0,4,4,4,4,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0
965803,4,4,4,0,4,4,4,4,0,4,0,0,4,0,0,4,4,0,4,4,4,0,0,0,0,0,0
965819,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
966205,194,189,194,194,194,194,194,194,0,194,0,0,194,0,0,194,0,0,0,0,194,0,194,0,0,0,0
966698,56,56,56,56,56,56,56,56,0,56,0,0,56,56,0,56,56,0,0,0,56,0,56,0,0,0,0
966787,415,415,415,415,415,415,415,415,0,415,0,0,415,415,0,415,415,0,0,0,415,0,415,0,0,0,0
966982,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0
966989,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
967207,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0
967273,4,4,4,0,4,4,4,4,0,4,4,0,4,4,4,4,4,0,4,4,4,0,4,0,0,0,0
967289,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
967419,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
967514,41,37,41,0,41,41,41,41,0,41,0,0,41,0,0,41,41,0,41,41,41,0,0,0,0,0,0
967568,37,37,37,0,37,37,37,37,0,37,37,0,37,0,37,37,37,0,0,0,37,0,0,0,0,0,0
968740,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
968776,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
968903,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
968923,2,2,2,0,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0
968947,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
971527,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
971683,3,3,3,0,3,3,3,3,0,3,0,0,3,0,0,3,3,0,3,3,3,0,0,0,0,0,0
972265,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0
972792,3,2,3,0,3,3,3,3,0,3,3,0,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0
972793,188,186,188,188,188,188,188,188,0,188,188,0,188,188,0,188,0,0,0,0,188,0,188,0,0,0,0
972800,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0
972809,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
972882,2,1,2,0,2,2,2,2,0,2,0,0,2,0,0,2,2,0,2,2,0,0,0,0,0,0,0
973179,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
973360,2,2,2,0,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0
974092,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
974663,38,37,38,38,38,38,38,38,0,38,0,0,38,0,0,38,0,0,0,0,38,0,38,0,0,0,0
974712,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
975247,114,109,114,0,0,114,114,0,0,114,0,0,114,0,0,114,0,0,0,0,114,0,114,0,0,0,0
975959,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0
975960,8,7,8,0,8,8,8,8,0,8,0,0,8,0,0,8,8,0,8,8,0,0,0,0,0,0,0
976331,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
976462,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
976731,12,12,12,12,12,12,12,12,0,12,12,0,12,0,0,12,0,0,0,0,12,0,12,0,0,0,0
976766,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
976780,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
976850,3,3,3,3,3,3,3,3,0,3,3,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0
976851,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
978328,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0
978346,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0
978354,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
978546,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
978934,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
979022,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
979090,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
979091,10,10,10,10,10,10,10,10,0,10,0,0,10,0,0,10,0,0,10,0,10,0,10,0,0,0,0
979094,12,12,12,0,12,12,12,12,0,12,0,0,12,0,0,12,0,0,12,0,12,0,12,0,0,0,0
979407,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
979557,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
979813,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
982043,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
982866,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
983130,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
983458,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,0,0,2,0,2,0,0,0,0
983467,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,0,0,0,0,0
983580,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
984339,2,2,2,0,2,2,2,2,0,2,0,0,2,0,0,2,2,0,2,2,2,0,2,0,2,0,0
984781,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
985387,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
986896,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
987018,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
987108,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
987117,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0
987164,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
987166,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
987179,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
987287,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
987377,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
987378,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
987379,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
987389,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
987407,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
987494,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
988076,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
988239,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,0,2,0,0,0,0
988523,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
988674,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
988693,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
988779,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
988798,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0
988898,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
988908,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
988916,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0
988918,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0
988925,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
988944,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
989120,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
989154,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
989299,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
989533,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
990333,5,5,5,0,5,5,5,5,0,5,0,0,5,5,5,5,0,0,0,0,5,0,5,0,0,0,0
990492,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
990605,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
990619,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
990654,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
991059,11,11,11,11,11,11,11,11,0,11,11,0,11,11,11,11,0,0,0,0,11,0,11,0,0,0,0
991214,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
991334,2,2,2,0,2,2,2,2,0,2,0,0,2,0,0,2,0,0,2,0,2,0,2,0,0,0,0
991389,4,4,4,4,4,4,4,4,0,4,4,0,4,0,4,4,4,0,0,0,4,0,4,0,0,0,0
991516,3,3,3,3,3,3,3,0,0,3,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0
992129,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
992177,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
992273,12,12,12,0,12,12,12,12,0,12,12,0,12,0,0,12,12,0,0,0,12,0,0,0,0,0,0
992290,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
992620,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
992749,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,0,0,2,0,2,0,0,0,0
992949,7,7,7,0,7,7,7,7,0,7,7,0,7,7,7,7,7,0,7,7,7,0,7,0,0,0,0
992951,22,22,22,22,22,22,22,22,0,22,22,0,22,22,22,22,22,0,22,22,22,0,22,0,0,0,0
992991,2,2,2,0,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0
993116,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
993142,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
993245,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
993276,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0
993384,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
993606,2,2,2,0,2,2,2,2,0,2,2,2,2,0,2,2,2,0,2,0,2,0,2,0,0,0,0
993825,9,9,9,0,9,9,9,9,0,9,0,0,9,0,0,9,9,0,9,0,0,0,0,0,0,0,0
994028,4,3,4,0,4,4,4,4,0,4,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,0,0
994056,3,3,3,0,3,3,3,3,0,3,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0
994298,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
994299,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
994454,2,2,2,0,0,2,2,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0
994934,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
994945,4,4,4,0,4,4,4,4,0,4,0,0,4,0,0,4,4,0,0,0,4,0,4,0,0,0,0
997210,4,4,4,4,4,4,4,4,0,4,0,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0
997267,6,6,6,0,6,6,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000074,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,0,0,2,0,2,0,0,0,0
1000128,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1000159,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1000270,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1000393,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
1000408,2,2,2,0,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0
1000426,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1000600,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1000608,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
1000620,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
1000683,8,8,8,0,8,8,8,8,0,8,8,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,0
1000965,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1000978,4,4,4,0,4,4,4,4,0,4,4,0,4,4,4,4,4,0,4,0,4,0,4,0,0,0,0
1000994,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1001001,6,6,6,0,6,6,6,6,0,6,0,0,6,0,0,6,0,0,6,0,6,0,6,0,0,0,0
1004150,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1004241,3,3,3,0,3,3,3,3,0,3,0,0,3,0,0,3,3,0,3,3,3,0,3,0,3,0,0
1004263,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1004342,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1004936,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1004972,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
1004975,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
1004976,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,0,0,2,0,2,0,0,0,0
1005067,4,4,4,0,4,4,4,4,0,4,4,0,4,4,4,4,4,4,4,0,4,0,4,0,0,0,0
1005384,2,2,2,0,2,2,2,0,0,2,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0
1005385,7,6,7,7,7,7,7,7,0,7,0,0,7,0,0,7,0,0,7,0,7,0,7,0,0,0,0
1005397,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0
1005410,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,3,3,0,3,0,0,0,0
1005474,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1005701,3,3,3,0,3,3,3,3,0,3,3,0,3,3,3,3,0,0,0,0,3,0,3,0,0,0,0
1005840,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
1005852,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1005903,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
1005924,5,5,5,0,5,5,5,5,0,5,0,0,5,0,0,5,0,0,0,0,5,0,5,0,0,0,0
1006062,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1006066,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1006148,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1006158,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
1006198,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1006273,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1006351,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
1006383,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1006428,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1006578,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
1006580,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1006637,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,0,2,0,2,0,0,0,0
1006646,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
1006666,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1006669,4,4,4,4,4,4,4,0,0,4,0,0,4,0,0,4,0,0,0,0,4,0,4,0,0,0,0
1006681,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1006703,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1006733,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1006806,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1006829,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1006859,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1006962,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1006968,1,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0
1007099,2,2,2,0,2,2,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,0,2,0,0,0,0
1007604,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1007982,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
1008012,4,4,4,0,4,4,4,4,0,4,4,4,4,4,4,4,0,0,0,0,4,0,0,0,0,0,0
1008566,8,8,8,8,8,8,8,8,0,8,0,0,8,0,0,8,0,0,0,0,8,0,8,0,0,0,0
1009659,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
1009841,3,3,3,0,3,3,3,3,0,3,3,3,3,0,3,3,3,0,3,0,3,0,3,0,0,0,0
1011366,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,0,0,0,2,0,2,0,0,0,0
1014309,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
1015809,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1015877,2,2,2,0,2,2,2,2,0,2,0,0,2,0,0,2,0,0,0,0,2,0,2,0,0,0,0
1016185,23,23,23,23,23,23,23,23,0,23,23,0,23,23,23,23,23,0,23,0,23,0,23,0,0,0,0
1016453,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1016513,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1016580,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1016592,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1016710,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0
1016752,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0
1016815,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0
1017904,11,11,11,0,11,11,11,11,0,11,11,0,11,0,0,11,0,0,0,0,11,0,11,0,0,0,0
